1	"ANQR பற்றி"
233	"ஹாஃப்டோன் அமைப்புகள்"
234	"ஹால்ஃபோன் கலப்பு பயன்முறையைப் பயன்படுத்தும் போது:"
235	"செல் அளவு: தொகுதிக்கு அல்லது N×N கட்டத்திற்கு."
236	"புள்ளி வடிவம்: வட்டம், சதுரம் அல்லது கோடு."
237	"பிரகாச வளைவு: நேரியல், S-வளைவு அல்லது காமா."
238	"டூயோடோன் நிறங்கள்"
239	"Duotone கலப்பு பயன்முறையைப் பயன்படுத்தும் போது, நிழல் நிறத்தையும் (இருண்ட பகுதிகள்) ஹைலைட் நிறத்தையும் (பிரகாசமான பகுதிகள்) அமைக்கவும்."
240	"GIF அனிமேஷன் அமைப்புகள்"
241	"அனிமேஷன் செய்யப்பட்ட GIF மேலடுக்குகளைப் பயன்படுத்தும் போது:"
242	"சட்டக தாமதங்களைப் பயன்படுத்தவும்: அசல் GIF நேரத்தை மதிக்கவும்."
243	"அதிகபட்ச FPS: வரம்பு பிரேம் வீதம் (1-60 fps)."
244	"அகற்றல் கையாளுதல்: சட்டக அகற்றல் முறைகளை மதிக்கவும் அல்லது எளிமைப்படுத்தவும்."
245	"மேம்பட்ட ரெண்டரிங் விருப்பங்கள்"
246	"கூடுதல் ரெண்டரிங் கட்டுப்பாடுகள்:"
247	"இடைவெளி முறை: எதுவுமில்லை, செருகு, பக்கவாதம் அல்லது எதிர்மறை இடைவெளி இடைவெளி ஸ்டைலிங்."
248	"மூலை ஆரம்: தொகுதிகளுக்கான வட்டமான மூலைகளின் சதவீதம்."
249	"சாய்வு: தொகுதிகளில் எதுவுமில்லை, நேரியல், ஆர அல்லது கூம்பு சாய்வு."
250	"கண் வெளிப்புற/உள் பாணி: கண்டுபிடிப்பான் வடிவ மோதிரங்களுக்கான சுயாதீன ஸ்டைலிங்."
251	"புள்ளி சுழற்சி: வைரம்/புள்ளி தொகுதிகளைச் சுழற்று."
252	"கண் அளவுகோல்: கண்டுபிடிப்பான் வடிவங்களுக்கான அளவு சரிசெய்தல்."
253	"பிரேம் ஸ்டைல்: அலங்கார பிரேம்களைச் சேர்க்கவும் (வட்டமான பிரேம், ஸ்டிக்கர், டேக்)."
254	"பிரேம் உரை: பிரேம்களில் என்னை ஸ்கேன் செய்! போன்ற உரையைச் சேர்க்கவும்."
255	"மேம்பட்ட QR குறியாக்கம்"
256	"QR குறியாக்கத்தை நன்றாகச் சரிசெய்தல்:"
257	"குறியீட்டு முறை: தானியங்கு, எண், எண்ணெழுத்து, பைட்/UTF-8, அல்லது காஞ்சி."
258	"குறைந்தபட்ச அமைதியான மண்டலத்தை அமல்படுத்து: குறைந்தது 4 தொகுதி விளிம்பை உறுதிசெய்க."
259	"மேம்பட்ட வெளியீட்டு விருப்பங்கள்"
260	"கூடுதல் ஏற்றுமதி அமைப்புகள்:"
261	"கோப்பு பெயர்: பதிவிறக்கங்களுக்கான தனிப்பயன் கோப்பு பெயர்."
262	"GIF தட்டு அளவு: GIF வெளியீட்டில் 2-256 வண்ணங்கள்."
263	"GIF குவாண்டைசர்: மீடியன் கட், நியூகுவாண்ட் அல்லது ஆக்ட்ரீ வண்ணக் குறைப்பு."
264	"GIF டைதரிங்: ஆஃப், ஃபிலாய்ட்-ஸ்டீன்பெர்க், அல்லது ஆர்டர் செய்யப்பட்டது."
265	"GIF டிரான்ஸ்பரன்ட் கலர்: ஒரு நிறத்தை டிரான்ஸ்பரன்ட்டாக அமைக்கவும்."
266	"SVG உண்மை திசையன்: உட்பொதிக்கப்பட்ட ராஸ்டருக்குப் பதிலாக பாதைகளைப் பயன்படுத்தவும்."
267	"SVG வடிவ துல்லியம்: பிக்சல் அல்லது துல்லியமான பாதை ரெண்டரிங்."
268	"SVG உட்பொதி ராஸ்டர் மேலடுக்கு: உட்பொதிக்கப்பட்ட படமாக மேலடுக்கைச் சேர்க்கவும்."
269	"பின்னணி மேலெழுதல்: வெளியீட்டில் ஒரு குறிப்பிட்ட பின்னணி நிறத்தை கட்டாயப்படுத்துங்கள்."
270	"சரிபார்ப்பு விருப்பங்கள்"
271	"உள்ளீட்டு செயலாக்க அமைப்புகள்:"
272	"உள்ளீட்டைச் சரிபார்க்கவும்: குறியாக்கம் செய்வதற்கு முன் உள்ளடக்க வடிவமைப்பைச் சரிபார்க்கவும்."
273	"வெள்ளை இடைவெளியை வெட்டுங்கள்: முன்னணி/பின்னால் உள்ள இடைவெளிகளை அகற்று."
274	"புதிய வரிகளை இயல்பாக்குங்கள்: அனைத்து வரி முடிவுகளையும் LF ஆக மாற்றவும்."
275	"அதிகபட்ச நீளக் காவல்: உள்ளடக்கம் QR திறனை மீறினால் எச்சரிக்கவும்."
276	"தொழில்முறை அம்சங்கள்"
277	"தொழில்முறை நிலை வாட்டர்மார்க்குகள், மெட்டாடேட்டா, பகிர்வு விருப்பங்கள், பாதுகாப்பு பகுப்பாய்வு, கட்டண QR குறியீடுகள் மற்றும் நிறுவன அம்சங்களைச் சேர்க்கிறது."
278	"வாட்டர்மார்க்"
279	"உங்கள் QR குறியீடுகளில் வாட்டர்மார்க்ஸைச் சேர்க்கவும்:"
280	"வகை: உரை, படம் அல்லது வடிவ வாட்டர்மார்க்."
281	"நிலை: மையம், மூலைகள், விளிம்புகள், பின்னால் அல்லது அமைதியான மண்டலம்."
282	"ஒளிபுகா தன்மை: வாட்டர்மார்க் வெளிப்படைத்தன்மை (0-100%)."
283	"கலப்பு முறை: இயல்பானது, பெருக்கல், திரை அல்லது மேலடுக்கு கலவை."
284	"மெட்டாடேட்டா"
285	"ஏற்றுமதி செய்யப்பட்ட கோப்புகளில் மெட்டாடேட்டாவை உட்பொதிக்கவும்:"
286	"தலைப்பு, ஆசிரியர், பதிப்புரிமை, உரிமம், விளக்கப் புலங்கள்."
287	"உருவாக்கும் நேரம்: தலைமுறை நேர முத்திரையை உட்பொதிக்கவும்."
288	"தனிப்பயன் விசை-மதிப்பு: தன்னிச்சையான மெட்டாடேட்டா ஜோடிகளைச் சேர்க்கவும்."
289	"பகிர்வு"
290	"உங்கள் QR குறியீடு உள்ளமைவுகளைப் பகிரவும்:"
291	"நேரடி இணைப்பு: உங்கள் தற்போதைய அமைப்புகளுடன் பகிரக்கூடிய URL ஐ உருவாக்கவும்."
292	"HTML ஐ உட்பொதிக்கவும்: வலைத்தளங்களுக்கான உட்பொதி குறியீட்டைப் பெறுங்கள்."
293	"குறியீட்டு அளவுருக்கள்: பகிர்வு URL இல் அனைத்து அமைப்புகளையும் சேர்க்கவும்."
294	"குறிப்பு: உள்ளூர் கோப்புகளிலிருந்து மேலடுக்கு படங்களை URL வழியாகப் பகிர முடியாது."
295	"பாதுகாப்பு பகுப்பாய்வு"
296	"QR குறியீடுகளை ஸ்கேன் செய்யக்கூடியதாக இருப்பதை உறுதிசெய்யவும்:"
297	"பாதுகாப்பு முறை: ஆஃப், சமச்சீர் அல்லது கண்டிப்பான ஸ்கேனிங் தேவைகள்."
298	"குறைந்தபட்ச தொகுதி அளவு: ஒரு தொகுதிக்கு குறைந்தபட்ச பிக்சல் அளவு."
299	"குறைந்தபட்ச அமைதியான மண்டலம்: குறைந்தபட்ச விளிம்பு தொகுதிகள்."
300	"பூட்டு கண்டுபிடிப்பான்கள்/நேரம்/சீரமைத்தல்/வடிவமைப்பு/பதிப்பு: குறிப்பிட்ட கூறுகளைப் பாதுகாக்கவும்."
301	"ECC ஆல் அதிகபட்ச மேலடுக்கு தீவிரம்: பிழை திருத்தும் அளவை அடிப்படையாகக் கொண்ட தானியங்கி தீவிர வரம்புகள்."
302	"உள்ளடக்க வகைகள் (தொழில்முறை)"
303	"தொழில்முறை நிலை கட்டணம் மற்றும் நிறுவன உள்ளடக்க வகைகளைச் சேர்க்கிறது:"
304	"EPC/SEPA (EU): IBAN, BIC, தொகை, குறிப்புடன் கூடிய QR குறியீடுகளை ஐரோப்பிய வங்கி பரிமாற்றம் செய்கிறது."
305	"UPI (இந்தியா): VPA, பணம் பெறுபவரின் பெயர், தொகை ஆகியவற்றுடன் ஒருங்கிணைந்த கட்டண இடைமுகம்."
306	"PayNow (சிங்கப்பூர்): UEN அல்லது மொபைல் எண்ணைப் பயன்படுத்தி சிங்கப்பூரில் விரைவான பணம் செலுத்துதல்."
307	"PromptPay (தாய்லாந்து): தாய் தேசிய கட்டண முறை."
308	"PIX (பிரேசில்): PIX விசையுடன் பிரேசிலிய உடனடி கட்டணம்."
309	"கிரிப்டோ: விருப்பத் தொகையுடன் பிட்காயின், எத்தேரியம், லிட்காயின் கட்டண முகவரிகள்."
310	"சந்தைப்படுத்தல் பிரச்சார இணைப்பு: முழு UTM அளவுரு (சந்தைப்படுத்தல் குறிச்சொற்கள்) கண்காணிப்புடன் கூடிய URLகள்."
311	"குறுகிய இணைப்பு: டைனமிக்/டிராக்கக்கூடிய QR குறியீடுகளுக்கான URL சுருக்கிகளுடன் பயன்படுத்த."
312	"GS1 டிஜிட்டல் இணைப்பு: GTIN, சீரியல், தொகுதி, காலாவதி மூலம் தயாரிப்பு அடையாளம் காணல்."
313	"ஆப் டீப் லிங்க்: தனிப்பயன் திட்டங்களுடன் iOS/Android ஆப்ஸ் டீப் லிங்க்."
314	"தனிப்பயன் வடிவம்: வடிவமைப்பு அல்லது சரிபார்ப்பு இல்லாத மூல தரவு."
315	"மேலடுக்கு கலவை முறைகள் (தொழில்முறை)"
316	"தொழில்முறை மட்டத்தில் கூடுதல் கலப்பு முறைகள்:"
317	"பிக்சலேட்: பிக்சலேட்டட் மேலடுக்கு விளைவு."
318	"அவுட்லைன்: விளிம்பு கண்டறிதல் மேலடுக்கு வரையறைகளை மட்டுமே காட்டுகிறது."
319	"அலை: அலை அலையான விலகல் விளைவு."
320	"துணை பிக்சல் அளவு: படத்தை அடிப்படையாகக் கொண்ட மாறி துணை பிக்சல் அளவு."
321	"உண்மையான டைதர்: வரிசைப்படுத்தப்பட்ட மேட்ரிக்ஸ் தேர்வுடன் மேம்பட்ட டைதரிங்."
322	"தீவிரமானது: அதிகபட்ச படத் தெரிவுநிலை, ஸ்கேன் செய்யும் திறனைப் பாதிக்கலாம்."
323	"பாதுகாப்பு அமைப்புகள்"
324	"மேலடுக்கு மாற்றத்திலிருந்து எந்த QR கூறுகள் பாதுகாக்கப்படுகின்றன என்பதற்கான நுண்ணிய கட்டுப்பாடு:"
325	"நேரத்தைப் பாதுகாத்தல்: நேர முறைகளை மாற்றாமல் வைத்திருங்கள்."
326	"சீரமைப்பைப் பாதுகாத்தல்: சீரமைப்பு வடிவங்களை மாற்றாமல் வைத்திருங்கள்."
327	"வடிவமைப்புத் தகவலைப் பாதுகாக்கவும்: கேடய வடிவமைப்புத் தகவல் தொகுதிகள்."
328	"பதிப்புத் தகவலைப் பாதுகாக்கவும்: பதிப்புத் தகவல் தொகுதிகளைப் பாதுகாக்கவும்."
329	"ECC-விழிப்புணர்வு பயன்முறை"
330	"பிழை திருத்தும் திறனின் அடிப்படையில் மேலடுக்கு தீவிரத்தை புத்திசாலித்தனமாக விநியோகிக்கிறது. ஸ்கேன் செய்யும் திறனைப் பராமரிக்கும் போது எந்த தொகுதிகளை மாற்றியமைக்க முடியும் என்பதை அமைப்பு பகுப்பாய்வு செய்கிறது."
331	"ரிஸ்க் பட்ஜெட்: பயன்படுத்த பிழை திருத்தும் திறனின் சதவீதம் (0-100%)."
332	"அதிக பட்ஜெட் = அதிகமாகத் தெரியும் மேலடுக்கு ஆனால் அதிக ஆபத்தான ஸ்கேன் செய்யும் தன்மை."
333	"குறைந்த பட்ஜெட் = பாதுகாப்பான ஸ்கேனிங் ஆனால் குறைவாகத் தெரியும் மேலடுக்கு."
334	"தொழில்முறை ரெண்டரிங் விருப்பங்கள்"
335	"மேம்பட்ட ரெண்டரிங் கட்டுப்பாடுகள்:"
336	"மிருதுவான விளிம்புகள்: கூர்மையான தொகுதி விளிம்புகளுக்கு பிக்சலேட்டட் பட ஒழுங்கமைப்பைப் பயன்படுத்தவும்."
337	"பிக்சல் ஸ்னாப்: தரை, வட்டம் அல்லது சீல் பிக்சல் சீரமைப்பு."
338	"ஒவ்வொரு தொகுதிக்கும் வண்ண முறை: திடமானது, பிரகாசத்தால், நிலையால், மேலடுக்கால், கொத்து மூலம்."
339	"வண்ணத் தட்டு: ஒவ்வொரு தொகுதிக்கும் வண்ணம் தீட்டுவதற்கான தனிப்பயன் வண்ணத் தட்டுகளை வரையறுக்கவும்."
340	"மாறுபாடு பாதுகாப்பு: வண்ணங்களுக்கு இடையே குறைந்தபட்ச மாறுபாடு விகிதத்தை உறுதி செய்யவும்."
341	"குறைந்தபட்ச மாறுபாடு விகிதம்: WCAG-பாணி மாறுபாடு தேவை (1:1 முதல் 21:1 வரை)."
342	"கூடுதல் எல்லை தொகுதிகள்: அமைதியான மண்டலத்திற்கு அப்பால் கூடுதல் எல்லை."
343	"தொழில்முறை வெளியீட்டு விருப்பங்கள்"
344	"நிறுவன ஏற்றுமதி அமைப்புகள்:"
345	"DPI: அச்சு தெளிவுத்திறனை அமைக்கவும் (72-600 DPI). அச்சிடுவதற்கு 300 DPI பரிந்துரைக்கப்படுகிறது."
346	"அமைதியான மண்டலத்தைச் சேர்க்கவும்: வெளியீட்டு பரிமாணங்களில் அமைதியான மண்டலத்தை நிலைமாற்று."
347	"கூடுதலாக ஏற்றுமதி செய்: முதன்மை வடிவத்துடன் PDF ஐ உருவாக்கு."
348	"அனிமேஷன் அமைப்புகள் (தொழில்முறை)"
349	"கூடுதல் தொழில்முறை அனிமேஷன் அம்சங்கள்:"
350	"டெம்போரல் டைதர்: ஆஃப், ப்ளூ இரைச்சல், அல்லது ஃப்ளிக்கர் சேஃப் பெர்-ஃப்ரேம் டைதரிங்."
351	"வடிவம்: எதுவுமில்லை, துடிப்பு, அலை, ஸ்கேன்லைன், ஷிம்மர் அல்லது இழுவை விளைவுகள்."
352	"சிறந்த நடைமுறைகள்"
353	"நம்பகமான QR குறியீடுகளுக்கு இந்த வழிகாட்டுதல்களைப் பின்பற்றவும்:"
354	"அச்சிடுவதற்கு முன் எப்போதும் உங்கள் QR குறியீடுகளை பல ஸ்கேனர் பயன்பாடுகளுடன் சோதிக்கவும்."
355	"மேலோடுகளைச் சேர்க்கும்போது பிழை திருத்தம் H (உயர்) ஐப் பயன்படுத்தவும்."
356	"குறைந்தபட்சம் 4 அமைதியான மண்டல (விளிம்பு) தொகுதிகளை வைத்திருங்கள்."
357	"முன்புறத்திற்கும் பின்னணிக்கும் இடையே அதிக வேறுபாட்டை உறுதிசெய்க."
358	"அச்சிடுவதற்கு, குறைந்தது 300 DPI ஐப் பயன்படுத்தி உண்மையான அச்சு அளவில் சோதிக்கவும்."
359	"மேலோடுகளைப் பயன்படுத்தும் போது கண்டுபிடிப்பான் வடிவங்களைப் பாதுகாக்கவும்."
360	"குறைந்த மேலடுக்கு தீவிரத்துடன் தொடங்கி படிப்படியாக அதிகரிக்கவும்."
361	"வெளிப்புற பயன்பாட்டிற்கு, பெரிய தொகுதி அளவுகள் மற்றும் அதிக பிழை திருத்தம் ஆகியவற்றைக் கருத்தில் கொள்ளுங்கள்."
362	"சிக்கல்களைத் தீர்த்தல்"
363	"பொதுவான பிரச்சினைகள் மற்றும் தீர்வுகள்:"
364	"QR ஸ்கேன் செய்யாது: மேலடுக்கு தீவிரத்தைக் குறைத்தல், பிழை திருத்தத்தை அதிகரித்தல், மாறுபாட்டைச் சரிபார்த்தல்."
365	"குறியீடு மிகப் பெரியது: உள்ளடக்க நீளத்தைக் குறைக்கவும், URL சுருக்கியைப் பயன்படுத்தவும், குறைந்த பதிப்பைப் பயன்படுத்தவும்."
366	"மங்கலான வெளியீடு: தொகுதி அளவை அதிகரிக்கவும், சுருக்கப்பட்ட வடிவங்களுக்குப் பதிலாக PNG ஐப் பயன்படுத்தவும்."
367	"வண்ணங்கள் தவறாகத் தெரிகின்றன: வண்ண மாறுபாட்டைச் சரிபார்க்கவும், கிரேஸ்கேல் மேலடுக்கு பயன்முறையை முயற்சிக்கவும்."
368	"GIF அனிமேஷன் செய்யவில்லை: GIF வடிவமைப்பு வெளியீட்டைப் பயன்படுத்துவதை உறுதிசெய்து, பிரேம் எண்ணிக்கையைச் சரிபார்க்கவும்."
369	"பட மேலடுக்கு ஏற்றப்படவில்லை: தொலை படங்களில் CORS அனுமதிகளைச் சரிபார்க்கவும்."
370	"விசைப்பலகை குறுக்குவழிகள்"
371	"ANQR நிலையான விசைப்பலகை குறுக்குவழிகளை ஆதரிக்கிறது. ஏற்றுமதியைத் தூண்ட Ctrl/Cmd+S ஐப் பயன்படுத்தவும் (முன்னோட்டத்தில் கவனம் செலுத்தும்போது)."
372	"பகிர்வு & உட்பொதித்தல்"
373	"தொழில்முறை பயன்முறையில், உங்கள் தற்போதைய அமைப்புகளுடன் ஒரு URL ஐ நகலெடுக்க பகிர் பொத்தானைக் கிளிக் செய்யவும். பெறுநர்கள் உங்கள் சரியான உள்ளமைவைக் காண இந்த URL ஐத் திறக்கலாம். குறிப்பு: உள்ளூர் கோப்புகளிலிருந்து மேலடுக்கு படங்களை URL வழியாகப் பகிர முடியாது."
374	"தனியுரிமைக் கொள்கை"
375	"ANQR சேகரிக்கும் தகவல், அது எவ்வாறு பயன்படுத்தப்படுகிறது, மற்றும் பொருந்தக்கூடிய தனியுரிமைச் சட்டங்களின் கீழ் உங்கள் உரிமைகள்."
376	"சுருக்கம்"
377	"ANQR என்பது உங்கள் சாதனத்தில் முழுமையாக இயங்கும் ஒரு QR குறியீடு ஜெனரேட்டர் ஆகும். நீங்கள் ஒரு கணக்கை உருவாக்க வேண்டும் என்று நாங்கள் கோரவில்லை, மேலும் QR குறியீடுகள் உள்ளூரில் உருவாக்கப்படுகின்றன - நீங்கள் குறியாக்கம் செய்யும் உள்ளடக்கத்தை அணுக எங்களுக்கு முடியாது."
378	"நாங்கள் விளம்பரத்திற்காக Google AdSense ஐப் பயன்படுத்துகிறோம், மேலும் பகுப்பாய்வு சேவைகளைப் பயன்படுத்தலாம். இந்த சேவைகள் குக்கீகள் மற்றும் ஒத்த தொழில்நுட்பங்கள் மூலம் தகவல்களைச் சேகரிக்கின்றன. இந்தக் கொள்கை என்ன தரவு சேகரிக்கப்படுகிறது, அது எவ்வாறு பயன்படுத்தப்படுகிறது மற்றும் உங்கள் உரிமைகளை விளக்குகிறது."
379	"நாங்கள் சேகரிக்கும் தகவல்"
380	"நீங்கள் வழங்கும் தகவல்: மின்னஞ்சல் அல்லது எங்கள் தொடர்பு படிவம் வழியாக எங்களைத் தொடர்பு கொண்டால், உங்கள் பெயர், மின்னஞ்சல் முகவரி மற்றும் செய்தி உள்ளடக்கத்தை நாங்கள் சேகரிக்கிறோம்."
381	"தானாக சேகரிக்கப்பட்ட தகவல்கள்: எங்கள் ஹோஸ்டிங் வழங்குநர் (நெட்லிஃபை), விளம்பர கூட்டாளர்கள் மற்றும் பகுப்பாய்வு சேவைகள் சேகரிக்கக்கூடும்: ஐபி முகவரி, உலாவி வகை மற்றும் பதிப்பு, இயக்க முறைமை, சாதன வகை, குறிப்பிடும் URL, பார்வையிட்ட பக்கங்கள், தளத்தில் நேரம் மற்றும் தோராயமான புவியியல் இருப்பிடம்."
382	"மூன்றாம் தரப்பு குக்கீகள்: எங்கள் விளம்பர கூட்டாளர்கள் (Google AdSense) விளம்பரங்களை வழங்கவும் அளவிடவும் குக்கீகள் மற்றும் ஒத்த தொழில்நுட்பங்களைப் பயன்படுத்துகின்றனர். ANQR தானே எந்த முதல் தரப்பு குக்கீகளையும் அமைக்காது."
383	"குக்கீகள் மற்றும் மூன்றாம் தரப்பு தொழில்நுட்பங்கள்"
384	"ANQR எந்த முதல் தரப்பு குக்கீகளையும் அமைக்காது. உங்கள் விருப்பத்தேர்வுகள் (டார்க் பயன்முறை போன்றவை) உங்கள் சாதனத்தில் உள்ளூரில் சேமிக்கப்படும், இது எந்த சேவையகத்திற்கும் அனுப்பப்படாது."
385	"இருப்பினும், எங்கள் விளம்பர கூட்டாளர்கள் (Google AdSense) மற்றும் ஹோஸ்டிங் வழங்குநர் குக்கீகள் மற்றும் ஒத்த கண்காணிப்பு தொழில்நுட்பங்களைப் பயன்படுத்தலாம்:"
386	"விளம்பர குக்கீகள் (மூன்றாம் தரப்பு): தொடர்புடைய விளம்பரங்களை வழங்கவும், விளம்பர செயல்திறனை அளவிடவும், பயனர் ஆர்வங்களைப் புரிந்துகொள்ளவும் Google AdSense மற்றும் விளம்பர கூட்டாளர்களால் அமைக்கப்படுகிறது. இந்த குக்கீகள் வெவ்வேறு வலைத்தளங்களில் உங்கள் செயல்பாட்டைக் கண்காணிக்கக்கூடும்."
387	"பகுப்பாய்வு குக்கீகள் (மூன்றாம் தரப்பு): எங்கள் ஹோஸ்டிங் வழங்குநர் அல்லது பகுப்பாய்வு சேவைகளால் அநாமதேய பயன்பாட்டுத் தரவைச் சேகரிக்கப் பயன்படுத்தப்படலாம்."
388	"கூகிள் ஆட்சென்ஸ் மற்றும் விளம்பரம்"
389	"நாங்கள் கூகிள் ஆட்ஸென்ஸ் மூலம் விளம்பரங்களைக் காண்பிக்கிறோம். இந்த தளத்திலும் பிற வலைத்தளங்களிலும் (ஆர்வம் சார்ந்த விளம்பரம்) உங்கள் உலாவல் வரலாற்றின் அடிப்படையில் விளம்பரங்களை வழங்க கூகிள் மற்றும் அதன் கூட்டாளர்கள் குக்கீகளைப் பயன்படுத்துகின்றனர்."
390	"Google உங்கள் தகவல்களை எவ்வாறு பயன்படுத்துகிறது என்பதை அறிக: https://policies.google.com/technologies/partner-sites"
391	"விளம்பர தனிப்பயனாக்கத்தை நிர்வகிக்கவும்: https://adssettings.google.com"
392	"நெட்வொர்க் விளம்பர முயற்சி மூலம் விலகு: https://optout.networkadvertising.org"
393	"டிஜிட்டல் விளம்பர கூட்டணி வழியாக விலகு: https://optout.aboutads.info"
394	"நாங்கள் தகவலை எவ்வாறு பயன்படுத்துகிறோம்"
395	"உங்கள் விசாரணைகளுக்கு பதிலளிக்கவும் ஆதரவை வழங்கவும்."
396	"எங்கள் விளம்பர கூட்டாளர்கள் மூலம் பொருத்தமான விளம்பரங்களைக் காண்பிக்க."
397	"தள பயன்பாட்டை பகுப்பாய்வு செய்து எங்கள் சேவைகளை மேம்படுத்த."
398	"மோசடி, துஷ்பிரயோகம் மற்றும் பாதுகாப்பு சிக்கல்களைக் கண்டறிதல், தடுப்பது மற்றும் நிவர்த்தி செய்தல்."
399	"சட்டப்பூர்வ கடமைகளுக்கு இணங்க."
400	"மூன்றாம் தரப்பு சேவைகள்"
401	"கூகிள் ஆட்சென்ஸ்: விளம்பரங்களை வழங்கவும் அளவிடவும் தரவைப் பெறுகிறது."
402	"பகுப்பாய்வு வழங்குநர்கள்: அநாமதேய பயன்பாட்டுத் தரவைப் பெறுங்கள்."
403	"நெட்லிஃபை (ஹோஸ்டிங்): கோரிக்கைகளை செயலாக்குகிறது மற்றும் ஐபி முகவரிகளை பதிவு செய்யலாம்."
404	"உங்கள் தனிப்பட்ட தகவல்களை நாங்கள் விற்பனை செய்வதில்லை. இருப்பினும், விளம்பர கூட்டாளர்களுடன் தரவைப் பகிர்வது CCPA இன் கீழ் விற்பனை என்று கருதப்படலாம் (கீழே காண்க). "
405	"தரவு வைத்திருத்தல்"
406	"தொடர்பு சமர்ப்பிப்புகள்: 2 ஆண்டுகள் வரை."
407	"சேவையக பதிவுகள்: 30 நாட்கள் வரை (ஹோஸ்டிங் வழங்குநர்)."
408	"பகுப்பாய்வு தரவு: 26 மாதங்கள் வரை (அநாமதேயப்படுத்தப்பட்டது)."
409	"விளம்பர குக்கீகள்: பொதுவாக 13 மாதங்கள் (கூட்டாளரைப் பொறுத்து மாறுபடும்)."
410	"GDPR (EEA பயனர்கள்) இன் கீழ் உங்கள் உரிமைகள்"
411	"நீங்கள் ஐரோப்பிய பொருளாதாரப் பகுதியில் இருந்தால், பொது தரவு பாதுகாப்பு ஒழுங்குமுறையின் கீழ் உங்களுக்கு பின்வரும் உரிமைகள் உள்ளன:"
412	"அணுகல் உரிமை: உங்களைப் பற்றி நாங்கள் வைத்திருக்கும் தனிப்பட்ட தரவின் நகலைக் கோருங்கள்."
413	"திருத்த உரிமை: தவறான தரவைத் திருத்தக் கோருங்கள்."
414	"அழிக்கும் உரிமை: உங்கள் தரவை நீக்கக் கோருங்கள் (மறக்கப்படுவதற்கான உரிமை)."
415	"செயலாக்கத்தைக் கட்டுப்படுத்தும் உரிமை: உங்கள் தரவை நாங்கள் எவ்வாறு பயன்படுத்துகிறோம் என்பதற்கான வரம்புகளைக் கோருங்கள்."
416	"தரவு பெயர்வுத்திறனுக்கான உரிமை: உங்கள் தரவை ஒரு கையடக்க வடிவத்தில் கோருங்கள்."
417	"எதிர்ப்பு தெரிவிக்கும் உரிமை: நேரடி சந்தைப்படுத்தல் உட்பட செயலாக்கத்திற்கு ஆட்சேபனை."
418	"ஒப்புதலைத் திரும்பப் பெறுவதற்கான உரிமை: செயலாக்கம் ஒப்புதல் அடிப்படையிலான எந்த நேரத்திலும் ஒப்புதலைத் திரும்பப் பெறுங்கள்."
419	"புகார் அளிக்கும் உரிமை: உங்கள் தரவு பாதுகாப்பு அதிகாரியிடம் புகார் அளிக்கவும்."
420	"GDPR சட்ட அடிப்படை"
421	"நாங்கள் இந்த அடிப்படைகளில் தரவை செயலாக்குகிறோம்: (அ) ஒப்புதல் - தனிப்பயனாக்கப்பட்ட விளம்பரத்திற்காக (எங்கள் விளம்பர கூட்டாளர்களால் நிர்வகிக்கப்படுகிறது); (ஆ) பகுப்பாய்வு, பாதுகாப்பு மற்றும் மேம்பாட்டிற்காக சட்டபூர்வமான ஆர்வங்கள்; (இ) விசாரணைகளுக்கு பதிலளிக்க ஒப்பந்தம்."
422	"உங்கள் உரிமைகளைப் பயன்படுத்த, ${CONTACT_EMAIL} ஐத் தொடர்பு கொள்ளவும். நாங்கள் 30 நாட்களுக்குள் பதிலளிப்போம்."
423	"CCPA இன் கீழ் உங்கள் உரிமைகள் (கலிபோர்னியா பயனர்கள்)"
424	"தெரிந்து கொள்ளும் உரிமை: சேகரிக்கப்பட்ட தரவு, ஆதாரங்கள், நோக்கங்கள் மற்றும் மூன்றாம் தரப்பினர் பற்றிய தகவல்களைக் கோருங்கள்."
425	"நீக்கும் உரிமை: உங்கள் தனிப்பட்ட தகவல்களை நீக்கக் கோருங்கள்."
426	"விலகுவதற்கான உரிமை: தனிப்பட்ட தகவல்களை விற்பனை செய்வதிலிருந்து விலகுதல் (விளம்பர கூட்டாளர்களுடன் பகிர்வது தகுதிபெறக்கூடும்)."
427	"பாகுபாடு காட்டாத உரிமை: உங்கள் உரிமைகளைப் பயன்படுத்துவதற்கு நாங்கள் பாகுபாடு காட்ட மாட்டோம்."
428	"சேகரிக்கப்பட்ட CCPA வகைகள்"
429	"வகைகள்: அடையாளங்காட்டிகள் (ஐபி முகவரி, சாதன ஐடி), இணைய செயல்பாடு (உலாவல், விளம்பர இடைவினைகள்), புவிஇருப்பிடம் (தோராயமானது), அனுமானங்கள் (உலாவலிலிருந்து ஆர்வங்கள்)."
430	"உரிமைகளைப் பயன்படுத்த அல்லது விலக: ${CONTACT_EMAIL} அல்லது குக்கீ அமைப்புகளை சரிசெய்யவும்."
431	"சர்வதேச இடமாற்றங்கள்"
432	"உங்கள் தகவல்கள் அமெரிக்கா உட்பட பல்வேறு தரவு பாதுகாப்புச் சட்டங்களைக் கொண்ட நாடுகளுக்கு மாற்றப்படலாம். நிலையான ஒப்பந்த உட்பிரிவுகள் போன்ற பொருத்தமான பாதுகாப்புகளை நாங்கள் பயன்படுத்துகிறோம்."
433	"குழந்தைகளின் தனியுரிமை"
